treatment_key,year,location,test_id,experiment_name,watered,planting_date,digging_date,test_entry,variety_key,variety,treatment,block,plot_number,plot_weight,total_seed_weight,total_seed_count,calc_seed_weight_200,seed_weight_200,seed_weight_100,seed_per_pound,peanut_yield,moisture,tsmk,ok,dk,elk,fancy,maturity_code,maturity,market_type,plot_harvest_length,plot_harvest_width,plots_per_acre,plot_row_number,plot_column_number,notes,plots
Georgia-19HPø508PN17-324,2017,Midville,508PN,508PN17,FALSE,,10/10/2017,249,,Georgia-19HP,,3,324,11.59,,,-9,,,-9,4207,10,,,,,,5,M,Virginia,20,6,363,,,,
Tifguardø508PN17-322,2017,Midville,508PN,508PN17,FALSE,,10/10/2017,83,,Tifguard,,3,322,11.59,,,-9,,,-9,4207,10,,,,,,5,M,Runner,20,6,363,,,,
TifNV-High O/Lø608PN16-323,2016,Tifton,608PN,608PN16,FALSE,,9/30/2016,238,,TifNV-High O/L,,3,323,11.59,,,-9,,,-9,4207,7,,,,,,5,M,Runner,20,6,363,,,,
Baileyø508PN18-210,2018,Midville,508PN,508PN18,FALSE,,9/29/2018,110,,Bailey,,2,210,11.6,,,-9,,,-9,4211,,,,,,,,Unknown,Virginia,20,6,363,,,,
Bailey IIø608PN19-601,2019,Tifton,608PN,608PN19,FALSE,,9/19/2019,262,,Bailey II,,6,601,11.6,,,-9,,,-9,4211,,,,,,,4,M-,Virginia,20,6,363,,,,
Bailey IIø708PN21-420,2021,Plains,708PN,708PN21,FALSE,,9/28/2021,,,Bailey II,,4,420,11.6,,,-9,,,-9,4211,,,,,,,4,M-,Virginia,20,6,363,,,,
FloRunTM '107'ø708PN13-608,2013,Plains,708PN,708PN13,FALSE,,10/23/2013,114,,FloRunTM '107',,6,608,11.6,,,-9,,,-9,4211,7,,,,,,6,M+,Runner,20,6,363,,,,
GA 132705ø608PN18-308,2018,Tifton,608PN,608PN18,FALSE,,10/15/2018,258,,GA 132705,,3,308,11.6,,,-9,,,-9,4211,,,,,,,,Unknown,Runner,20,6,363,,,,
GA 162725ø508PN21-227,2021,Midville,508PN,508PN21,FALSE,,10/15/2021,,,GA 162725,,2,227,11.6,,,-9,,,-9,4211,,,,,,,5,M,Runner,20,6,363,,,,
Georgia Greenerø608PN23-102,2023,Tifton,608PN,608PN23,FALSE,,,2,,Georgia Greener,,1,102,11.6,,,-9,,,-9,4211,,,,,,,5,M,Runner,20,6,363,1,2,,
